forward_joules,forward_energy_mean,forward_time,forward_nvidia_time_mean,forward_memory,forward_nvidia_memory_mean,forward_flops,forward_backward_joules,forward_backward_energy_mean,forward_backward_time,forward_backward_nvidia_time_mean,forward_backward_memory,forward_backward_nvidia_memory_mean,forward_backward_flops,forward_backward_optimizer_joules,forward_backward_optimizer_energy_mean,forward_backward_optimizer_time,forward_backward_optimizer_nvidia_time_mean,forward_backward_optimizer_memory,forward_backward_optimizer_nvidia_memory_mean,forward_backward_optimizer_flops,num_trainable_parameters,model_name,input_length,batch_size,repetition,rank
3170.2624,3170.2624,9.058,9.058,8551.0,8551.0,,7425.53546,7425.53546,21.688,21.688,19383.0,19383.0,,7568.68061,7568.68061,21.886,21.886,19575.0,19575.0,,45088768,meta-llama/Llama-3.2-1B,256,16,2,64
3221.16105,3221.16105,9.226,9.226,8637.0,8637.0,,7583.4502,7583.4502,22.161,22.161,21527.0,21527.0,,7805.57122,7805.57122,22.454,22.454,21633.0,21633.0,,90177536,meta-llama/Llama-3.2-1B,256,16,2,128
3243.89689,3243.89689,9.196,9.196,8767.0,8767.0,,7801.94735,7801.94735,22.502,22.502,21769.0,21769.0,,8198.62837,8198.62837,22.456,22.456,22199.0,22199.0,,135266304,meta-llama/Llama-3.2-1B,256,16,2,192
3336.37024,3336.37024,9.378,9.378,8813.0,8813.0,,7911.38437,7911.38437,22.758,22.758,21849.0,21849.0,,8322.97419,8322.97419,23.246,23.246,22297.0,22297.0,,180355072,meta-llama/Llama-3.2-1B,256,16,2,256
3410.9750400000003,3410.9750400000003,9.485,9.485,8915.0,8915.0,,8147.05423,8147.05423,23.034,23.034,21977.0,21977.0,,8699.29953,8699.29953,23.739,23.739,22001.0,22001.0,,225443840,meta-llama/Llama-3.2-1B,256,16,2,320
3425.10614,3425.10614,9.549,9.549,8993.0,8993.0,,8172.18045,8172.18045,23.287,23.287,22099.0,22099.0,,8724.91426,8724.91426,24.025,24.025,22129.0,22129.0,,270532608,meta-llama/Llama-3.2-1B,256,16,2,384
3540.20019,3540.20019,9.874,9.874,9121.0,9121.0,,8459.01308,8459.01308,24.545,24.545,22249.0,22249.0,,9237.56604,9237.56604,25.496,25.496,22287.0,22287.0,,315621376,meta-llama/Llama-3.2-1B,256,16,2,448
3581.37296,3581.37296,9.967,9.967,9113.0,9113.0,,8645.71185,8645.71185,24.753,24.753,22293.0,22293.0,,9408.27945,9408.27945,25.813,25.813,22333.0,22333.0,,360710144,meta-llama/Llama-3.2-1B,256,16,2,512
927.59086,927.59086,2.94,2.94,3319.0,3319.0,,2861.1262500000003,2861.1262500000003,9.179,9.179,8153.0,8153.0,,3001.99104,3001.99104,10.048,10.048,8939.0,8939.0,,355412057,FacebookAI/roberta-large,256,16,2,-1
1023.44195,1023.44195,3.327,3.327,3309.0,3309.0,,2556.57985,2556.57985,10.478,10.478,8101.0,8101.0,,2525.66205,2525.66205,10.59,10.59,8101.0,8101.0,,196608,FacebookAI/roberta-large,256,16,2,1
1013.97,1013.97,3.436,3.436,3309.0,3309.0,,2554.38664,2554.38664,11.001,11.001,8103.0,8103.0,,2503.72637,2503.72637,9.479,9.479,8103.0,8103.0,,393216,FacebookAI/roberta-large,256,16,2,2
1003.50399,1003.50399,3.44,3.44,3309.0,3309.0,,2549.16122,2549.16122,10.91,10.91,8105.0,8105.0,,2405.09271,2405.09271,8.746,8.746,8107.0,8107.0,,786432,FacebookAI/roberta-large,256,16,2,4
994.69351,994.69351,3.394,3.394,3311.0,3311.0,,2550.18577,2550.18577,10.597,10.597,8111.0,8110.513822688275,,2584.77883,2584.77883,10.566,10.566,8114.0,8114.0,,1572864,FacebookAI/roberta-large,256,16,2,8
1006.04227,1006.04227,3.392,3.392,3313.0,3313.0,,2552.71468,2552.71468,10.771,10.771,8123.0,8123.0,,2600.76444,2600.76444,10.685,10.685,8129.0,8129.0,,3145728,FacebookAI/roberta-large,256,16,2,16
1008.84139,1008.84139,3.381,3.381,3319.0,3319.0,,2584.8021200000003,2584.8021200000003,10.682,10.682,8147.0,8147.0,,2588.69906,2588.69906,10.498,10.498,8159.0,8159.0,,6291456,FacebookAI/roberta-large,256,16,2,32
1007.50879,1007.50879,3.423,3.423,3331.0,3331.0,,2575.76077,2575.76077,10.514,10.514,8195.0,8195.0,,2572.67491,2572.67491,10.479,10.479,8219.0,8219.0,,12582912,FacebookAI/roberta-large,256,16,2,64
1040.95409,1040.95409,3.482,3.482,3355.0,3355.0,,2456.95705,2456.95705,8.47,8.47,8291.0,8291.0,,2666.4925,2666.4925,10.538,10.538,8339.0,8339.0,,25165824,FacebookAI/roberta-large,256,16,2,128
1055.64966,1055.64966,3.547,3.547,3385.0,3385.0,,2670.37719,2670.37719,10.947,10.947,7651.0,7651.0,,2669.56251,2669.56251,10.503,10.503,7873.0,7873.0,,37748736,FacebookAI/roberta-large,256,16,2,192
1067.52067,1067.52067,3.59,3.59,3403.0,3403.0,,2626.09392,2626.09392,10.567,10.567,8475.0,8475.0,,2787.42068,2787.42068,11.019,11.019,8757.0,8757.0,,50331648,FacebookAI/roberta-large,256,16,2,256
1080.62934,1080.62934,3.607,3.607,3435.0,3435.0,,2762.89206,2762.89206,10.539,10.539,7863.0,7863.0,,2811.76645,2811.76645,10.403,10.403,8243.0,8243.0,,62914560,FacebookAI/roberta-large,256,16,2,320
1092.61275,1092.61275,3.666,3.666,3499.0,3499.0,,2658.89279,2658.89279,9.39,9.39,8037.0,8037.0,,2807.72967,2807.72967,9.409,9.409,8613.0,8613.0,,75497472,FacebookAI/roberta-large,256,16,2,384
1118.62714,1118.62714,3.773,3.773,3499.0,3499.0,,2780.58204,2780.58204,10.458,10.458,8057.0,8057.0,,2831.7558400000003,2831.7558400000003,9.067,9.067,8633.0,8633.0,,88080384,FacebookAI/roberta-large,256,16,2,448
1142.59025,1142.59025,3.812,3.812,3499.0,3499.0,,2818.86375,2818.86375,10.338,10.338,8871.0,8871.0,,2915.01751,2915.01751,10.232,10.232,9441.0,9441.0,,100663296,FacebookAI/roberta-large,256,16,2,512
2027.50317,2027.50317,5.451,5.451,7027.0,7027.0,,6218.8702,6218.8702,16.489,16.489,16959.0,16959.0,,7076.56189,7076.56189,19.989,19.989,19967.0,19967.0,,1235814400,meta-llama/Llama-3.2-1B,256,12,2,-1
2311.84589,2311.84589,6.723,6.723,7085.0,7085.0,,5340.39557,5340.39557,16.09,16.09,15103.0,15103.0,,5466.8133100000005,5466.8133100000005,16.116,16.116,15103.0,15103.0,,704512,meta-llama/Llama-3.2-1B,256,12,2,1
2359.02162,2359.02162,6.842,6.842,7087.0,7087.0,,5520.65647,5520.65647,16.643,16.643,15105.0,15105.0,,5589.67869,5589.67869,16.625,16.625,15109.0,15109.0,,1409024,meta-llama/Llama-3.2-1B,256,12,2,2
2359.23633,2359.23633,6.715,6.715,7091.0,7091.0,,5461.3668,5461.3668,16.544,16.544,15113.0,15113.0,,5552.37068,5552.37068,16.591,16.591,15119.0,15119.0,,2818048,meta-llama/Llama-3.2-1B,256,12,2,4
2328.7511,2328.7511,6.739,6.739,7093.0,7093.0,,5360.30898,5360.30898,16.436,16.436,15127.0,15127.0,,5508.38935,5508.38935,16.44,16.44,15147.0,15147.0,,5636096,meta-llama/Llama-3.2-1B,256,12,2,8
2314.1274200000003,2314.1274200000003,6.75,6.75,7105.0,7105.0,,5512.56881,5512.56881,16.535,16.535,15155.0,15155.0,,5554.52946,5554.52946,16.596,16.596,15201.0,15201.0,,11272192,meta-llama/Llama-3.2-1B,256,12,2,16
2317.73291,2317.73291,6.743,6.743,7125.0,7125.0,,5411.03172,5411.03172,16.246,16.246,15211.0,15211.0,,5491.275540000001,5491.275540000001,16.223,16.223,15309.0,15309.0,,22544384,meta-llama/Llama-3.2-1B,256,12,2,32
2359.64896,2359.64896,6.806,6.806,7169.0,7169.0,,5471.22437,5471.22437,16.4,16.4,15321.0,15321.0,,5666.60362,5666.60362,16.549,16.549,15527.0,15527.0,,45088768,meta-llama/Llama-3.2-1B,256,12,2,64
2413.98918,2413.98918,6.932,6.932,7251.0,7251.0,,5625.33664,5625.33664,16.707,16.707,16967.0,16967.0,,5817.68448,5817.68448,16.955,16.955,17081.0,17081.0,,90177536,meta-llama/Llama-3.2-1B,256,12,2,128
2422.18948,2422.18948,6.958,6.958,7385.0,7385.0,,5653.46089,5653.46089,16.735,16.735,17165.0,17165.0,,6010.65571,6010.65571,17.236,17.236,17595.0,17595.0,,135266304,meta-llama/Llama-3.2-1B,256,12,2,192
2487.15959,2487.15959,7.07,7.07,7415.0,7415.0,,5864.32864,5864.32864,17.044,17.044,17253.0,17253.0,,6210.171420000001,6210.171420000001,17.7,17.7,17701.0,17701.0,,180355072,meta-llama/Llama-3.2-1B,256,12,2,256
2545.62719,2545.62719,7.167,7.167,7521.0,7521.0,,5961.29926,5961.29926,17.441,17.441,17305.0,17305.0,,6310.7702500000005,6310.7702500000005,18.131,18.131,17331.0,17331.0,,225443840,meta-llama/Llama-3.2-1B,256,12,2,320
2543.7853800000003,2543.7853800000003,7.248,7.248,7595.0,7595.0,,6073.43116,6073.43116,17.636,17.636,17437.0,17437.0,,6582.79776,6582.79776,18.477,18.477,17469.0,17469.0,,270532608,meta-llama/Llama-3.2-1B,256,12,2,384
2617.65853,2617.65853,7.341,7.341,7727.0,7727.0,,6218.4809700000005,6218.4809700000005,18.404,18.404,17593.0,17593.0,,6882.579470000001,6882.579470000001,19.389,19.389,17633.0,17633.0,,315621376,meta-llama/Llama-3.2-1B,256,12,2,448
2643.78455,2643.78455,7.398,7.398,7755.0,7755.0,,6319.4092900000005,6319.4092900000005,18.526,18.526,17657.0,17657.0,,6989.36215,6989.36215,19.64,19.64,17699.0,17699.0,,360710144,meta-llama/Llama-3.2-1B,256,12,2,512
653.4249500000001,653.4249500000001,2.007,2.007,2781.0,2781.0,,2081.46992,2081.46992,6.603,6.603,7017.0,7017.0,,2394.36938,2394.36938,8.475999999999999,8.475999999999999,7607.0,7607.0,,355412057,FacebookAI/roberta-large,256,12,2,-1
764.08603,764.08603,2.774,2.774,2783.0,2783.0,,2031.29355,2031.29355,10.819,10.819,6447.0,6447.0,,1948.75521,1948.75521,10.393,10.393,6447.0,6447.0,,196608,FacebookAI/roberta-large,256,12,2,1
763.07336,763.07336,2.828,2.828,2783.0,2783.0,,2132.79107,2132.79107,11.332,11.332,6449.0,6449.0,,2142.83896,2142.83896,10.932,10.932,6449.0,6449.0,,393216,FacebookAI/roberta-large,256,12,2,2
762.21918,762.21918,2.8040000000000003,2.8040000000000003,2783.0,2783.0,,2108.90242,2108.90242,10.891,10.891,6451.0,6451.0,,2035.62493,2035.62493,9.698,9.698,6453.0,6453.0,,786432,FacebookAI/roberta-large,256,12,2,4
755.84572,755.84572,2.776,2.776,2785.0,2785.0,,2089.4141600000003,2089.4141600000003,10.677,10.677,6455.0,6455.0,,2091.90562,2091.90562,10.461,10.461,6459.0,6459.0,,1572864,FacebookAI/roberta-large,256,12,2,8
747.98707,747.98707,2.78,2.78,2787.0,2787.0,,2064.33553,2064.33553,10.216,10.216,6467.0,6467.0,,1995.04951,1995.04951,10.371,10.371,6473.0,6473.0,,3145728,FacebookAI/roberta-large,256,12,2,16
743.41001,743.41001,2.707,2.707,2793.0,2793.0,,1916.4155,1916.4155,8.534,8.534,6487.0,6487.0,,1972.92718,1972.92718,8.673,8.673,6501.0,6501.0,,6291456,FacebookAI/roberta-large,256,12,2,32
733.75338,733.75338,2.641,2.641,2805.0,2805.0,,2015.19034,2015.19034,9.337,9.337,6531.0,6531.0,,2096.28948,2096.28948,10.369,10.369,6561.0,6561.0,,12582912,FacebookAI/roberta-large,256,12,2,64
763.15585,763.15585,2.731,2.731,2829.0,2829.0,,2144.49081,2144.49081,10.626,10.626,6625.0,6625.0,,2092.18598,2092.18598,10.462,10.462,6687.0,6687.0,,25165824,FacebookAI/roberta-large,256,12,2,128
785.60026,785.60026,2.752,2.752,2859.0,2859.0,,2210.24143,2210.24143,11.37,11.37,6097.0,6097.0,,2174.84071,2174.84071,10.383,10.383,6321.0,6321.0,,37748736,FacebookAI/roberta-large,256,12,2,192
781.33303,781.33303,2.713,2.713,2877.0,2877.0,,2168.25167,2168.25167,10.515,10.515,6155.0,6155.0,,2240.8622800000003,2240.8622800000003,10.591,10.591,6439.0,6439.0,,50331648,FacebookAI/roberta-large,256,12,2,256
801.93937,801.93937,2.772,2.772,2909.0,2909.0,,2183.46474,2183.46474,10.732,10.732,6263.0,6263.0,,2278.24688,2278.24688,9.51,9.51,6641.0,6641.0,,62914560,FacebookAI/roberta-large,256,12,2,320
819.91938,819.91938,2.761,2.761,2973.0,2973.0,,2192.87894,2192.87894,10.533,10.533,6469.0,6469.0,,2407.86095,2407.86095,10.54,10.54,7045.0,7045.0,,75497472,FacebookAI/roberta-large,256,12,2,384
815.97439,815.97439,2.732,2.732,2973.0,2973.0,,2083.92578,2083.92578,8.199,8.199,6529.0,6529.0,,2141.79325,2141.79325,7.182,7.182,7105.0,7105.0,,88080384,FacebookAI/roberta-large,256,12,2,448
831.54978,831.54978,2.717,2.717,2973.0,2973.0,,2127.20818,2127.20818,8.561,8.561,6555.0,6555.0,,2270.9716,2270.9716,8.677,8.677,7127.0,7127.0,,100663296,FacebookAI/roberta-large,256,12,2,512
1373.40272,1373.40272,3.798,3.798,5633.0,5633.0,,4265.8329,4265.8329,11.674,11.674,13317.0,13317.0,,5115.30682,5115.30682,15.277,15.277,15321.0,15321.0,,1235814400,meta-llama/Llama-3.2-1B,256,8,2,-1
1560.30645,1560.30645,4.688,4.688,5667.0,5667.0,,3604.86128,3604.86128,11.548,11.548,11031.0,11031.0,,3701.84395,3701.84395,12.008,12.008,11033.0,11033.0,,704512,meta-llama/Llama-3.2-1B,256,8,2,1
1557.018,1557.018,4.803,4.803,5669.0,5669.0,,3672.09171,3672.09171,12.287,12.287,11033.0,11033.0,,3738.35429,3738.35429,12.308,12.308,11037.0,11037.0,,1409024,meta-llama/Llama-3.2-1B,256,8,2,2
1556.9472,1556.9472,4.807,4.807,5671.0,5671.0,,3692.56783,3692.56783,12.459,12.459,11039.0,11039.0,,3760.83517,3760.83517,12.335,12.335,11049.0,11049.0,,2818048,meta-llama/Llama-3.2-1B,256,8,2,4
1530.41908,1530.41908,4.744,4.744,5677.0,5677.0,,3654.34341,3654.34341,12.057,12.057,11053.0,11053.0,,3712.41498,3712.41498,11.977,11.977,11075.0,11075.0,,5636096,meta-llama/Llama-3.2-1B,256,8,2,8
1553.47704,1553.47704,4.756,4.756,5687.0,5687.0,,3671.3013,3671.3013,12.145,12.145,11077.0,11077.0,,3716.34742,3716.34742,12.226,12.226,11129.0,11129.0,,11272192,meta-llama/Llama-3.2-1B,256,8,2,16
1549.27845,1549.27845,4.74,4.74,5709.0,5709.0,,3629.28637,3629.28637,11.941,11.941,11127.0,11127.0,,3688.58455,3688.58455,11.974,11.974,11237.0,11237.0,,22544384,meta-llama/Llama-3.2-1B,256,8,2,32
1574.3275,1574.3275,4.795,4.795,5751.0,5751.0,,3648.4766,3648.4766,12.012,12.012,11229.0,11229.0,,3751.32454,3751.32454,12.077,12.077,11453.0,11453.0,,45088768,meta-llama/Llama-3.2-1B,256,8,2,64
1597.17075,1597.17075,4.876,4.876,5853.0,5853.0,,3716.50384,3716.50384,12.064,12.064,12329.0,12329.0,,3885.31229,3885.31229,12.422,12.422,12497.0,12497.0,,90177536,meta-llama/Llama-3.2-1B,256,8,2,128
1626.98996,1626.98996,4.914,4.914,5969.0,5969.0,,3836.60353,3836.60353,12.267,12.267,12565.0,12565.0,,4067.20088,4067.20088,12.69,12.69,12883.0,12883.0,,135266304,meta-llama/Llama-3.2-1B,256,8,2,192
1645.98622,1645.98622,4.975,4.975,6009.0,6009.0,,3886.76243,3886.76243,12.479,12.479,12639.0,12639.0,,4128.35995,4128.35995,12.965,12.965,12977.0,12977.0,,180355072,meta-llama/Llama-3.2-1B,256,8,2,256
1687.09228,1687.09228,5.06,5.06,6115.0,6115.0,,4016.42767,4016.42767,12.618,12.618,12659.0,12659.0,,4324.68977,4324.68977,12.98,12.98,12687.0,12687.0,,225443840,meta-llama/Llama-3.2-1B,256,8,2,320
1711.36332,1711.36332,5.091,5.091,6191.0,6191.0,,4078.87662,4078.87662,12.722,12.722,12771.0,12771.0,,4456.48399,4456.48399,13.501,13.501,13807.0,13807.0,,270532608,meta-llama/Llama-3.2-1B,256,8,2,384
1742.89671,1742.89671,5.252,5.252,6321.0,6321.0,,4195.65936,4195.65936,13.148,13.148,12913.0,12913.0,,4662.41135,4662.41135,14.24,14.24,13961.0,13961.0,,315621376,meta-llama/Llama-3.2-1B,256,8,2,448
1781.83798,1781.83798,5.292,5.292,6329.0,6329.0,,4261.86013,4261.86013,13.275,13.275,12953.0,12953.0,,4770.46469,4770.46469,14.512,14.512,13999.0,13999.0,,360710144,meta-llama/Llama-3.2-1B,256,8,2,512
433.37285,433.37285,1.659,1.659,2255.0,2255.0,,1641.6782,1641.6782,7.395,7.395,5055.0,5055.0,,1828.25364,1828.25364,7.846,7.846,5843.0,5843.0,,355412057,FacebookAI/roberta-large,256,8,2,-1
553.36771,553.36771,2.498,2.498,2257.0,2257.0,,1465.78018,1465.78018,8.157,8.157,4661.0,4661.0,,1543.77342,1543.77342,8.853,8.853,4661.0,4661.0,,196608,FacebookAI/roberta-large,256,8,2,1
554.92507,554.92507,2.635,2.635,2257.0,2257.0,,1500.27758,1500.27758,8.578,8.578,4661.0,4661.0,,1686.16863,1686.16863,10.709,10.709,4663.0,4663.0,,393216,FacebookAI/roberta-large,256,8,2,2
544.70937,544.70937,2.582,2.582,2257.0,2257.0,,1726.33619,1726.33619,11.257,11.257,4665.0,4665.0,,1566.76579,1566.76579,9.447,9.447,4665.0,4665.0,,786432,FacebookAI/roberta-large,256,8,2,4
549.54078,549.54078,2.569,2.569,2259.0,2259.0,,1670.33196,1670.33196,11.093,11.093,4669.0,4669.0,,1664.19233,1664.19233,10.525,10.525,4671.0,4671.0,,1572864,FacebookAI/roberta-large,256,8,2,8
552.9992500000001,552.9992500000001,2.563,2.563,2261.0,2261.0,,1679.70009,1679.70009,10.942,10.942,4677.0,4677.0,,1514.10505,1514.10505,8.581,8.581,4685.0,4685.0,,3145728,FacebookAI/roberta-large,256,8,2,16
551.50729,551.50729,2.61,2.61,2267.0,2267.0,,1483.68415,1483.68415,8.354,8.354,4695.0,4695.0,,1462.97839,1462.97839,8.697,8.697,4715.0,4715.0,,6291456,FacebookAI/roberta-large,256,8,2,32
548.08287,548.08287,2.517,2.517,2279.0,2279.0,,1699.08551,1699.08551,11.075,11.075,4731.0,4731.0,,1644.17253,1644.17253,9.901,9.901,4775.0,4775.0,,12582912,FacebookAI/roberta-large,256,8,2,64
570.50168,570.50168,2.643,2.643,2303.0,2303.0,,1704.17729,1704.17729,10.848,10.848,4803.0,4803.0,,1556.47676,1556.47676,10.415,10.415,4895.0,4895.0,,25165824,FacebookAI/roberta-large,256,8,2,128
558.63981,558.63981,2.551,2.551,2333.0,2333.0,,1722.62302,1722.62302,10.854,10.854,4901.0,4901.0,,1696.16955,1696.16955,10.372,10.372,5039.0,5039.0,,37748736,FacebookAI/roberta-large,256,8,2,192
580.39919,580.39919,2.523,2.523,2351.0,2351.0,,1791.12422,1791.12422,10.97,10.97,4947.0,4947.0,,1826.50753,1826.50753,10.393,10.393,5135.0,5135.0,,50331648,FacebookAI/roberta-large,256,8,2,256
591.00301,591.00301,2.662,2.662,2383.0,2383.0,,1896.3073,1896.3073,10.27,10.27,4693.0,4693.0,,1643.70195,1643.70195,8.517,8.517,5077.0,5077.0,,62914560,FacebookAI/roberta-large,256,8,2,320
576.96455,576.96455,2.565,2.565,2447.0,2447.0,,1782.55171,1782.55171,10.999,10.999,4833.0,4833.0,,1821.85963,1821.85963,10.561,10.561,5409.0,5409.0,,75497472,FacebookAI/roberta-large,256,8,2,384
577.42596,577.42596,2.476,2.476,2447.0,2447.0,,1816.66675,1816.66675,10.795,10.795,4841.0,4841.0,,1834.17829,1834.17829,10.269,10.269,5417.0,5417.0,,88080384,FacebookAI/roberta-large,256,8,2,448
627.39442,627.39442,2.506,2.506,2447.0,2447.0,,1803.60595,1803.60595,10.849,10.849,4849.0,4849.0,,1734.14658,1734.14658,8.257,8.257,5423.0,5423.0,,100663296,FacebookAI/roberta-large,256,8,2,512
706.26289,706.26289,2.136,2.136,4273.0,4273.0,,2479.9125200000003,2479.9125200000003,9.046,9.046,9103.0,9103.0,,3195.74627,3195.74627,11.024,11.024,13149.0,13149.0,,1235814400,meta-llama/Llama-3.2-1B,256,4,2,-1
816.2355,816.2355,2.86,2.86,4283.0,4283.0,,2217.28234,2217.28234,11.622,11.622,6981.0,6981.0,,2125.80548,2125.80548,10.316,10.316,6983.0,6983.0,,704512,meta-llama/Llama-3.2-1B,256,4,2,1
820.46506,820.46506,2.965,2.965,4287.0,4287.0,,2333.11799,2333.11799,11.995,11.995,6983.0,6983.0,,2252.26265,2252.26265,11.025,11.025,6987.0,6987.0,,1409024,meta-llama/Llama-3.2-1B,256,4,2,2
816.13714,816.13714,2.987,2.987,4289.0,4289.0,,2327.50717,2327.50717,11.985,11.985,6989.0,6989.0,,2217.25056,2217.25056,10.792,10.792,6997.0,6997.0,,2818048,meta-llama/Llama-3.2-1B,256,4,2,4
811.33852,811.33852,2.969,2.969,4293.0,4293.0,,2208.7007200000003,2208.7007200000003,11.475,11.475,7001.0,7001.0,,2177.1503,2177.1503,11.612,11.612,7023.0,7023.0,,5636096,meta-llama/Llama-3.2-1B,256,4,2,8
818.24288,818.24288,2.889,2.889,4303.0,4303.0,,2193.84826,2193.84826,11.79,11.79,7025.0,7025.0,,2227.77855,2227.77855,11.015,11.015,7077.0,7077.0,,11272192,meta-llama/Llama-3.2-1B,256,4,2,16
832.47587,832.47587,2.931,2.931,4325.0,4325.0,,2267.5554,2267.5554,11.882,11.882,7071.0,7071.0,,2269.06424,2269.06424,10.905,10.905,7185.0,7185.0,,22544384,meta-llama/Llama-3.2-1B,256,4,2,32
823.68652,823.68652,2.928,2.928,4367.0,4367.0,,2009.81505,2009.81505,8.794,8.794,7163.0,7163.0,,2256.60125,2256.60125,10.965,10.965,7401.0,7401.0,,45088768,meta-llama/Llama-3.2-1B,256,4,2,64
837.331,837.331,2.872,2.872,4457.0,4457.0,,2298.95151,2298.95151,11.575,11.575,7739.0,7739.0,,2320.73419,2320.73419,10.967,10.967,7933.0,7933.0,,90177536,meta-llama/Llama-3.2-1B,256,4,2,128
846.92321,846.92321,2.9,2.9,4569.0,4569.0,,2425.87248,2425.87248,11.681,11.681,7909.0,7909.0,,2443.75736,2443.75736,11.146,11.146,8357.0,8357.0,,135266304,meta-llama/Llama-3.2-1B,256,4,2,192
856.27696,856.27696,2.859,2.859,4633.0,4633.0,,2329.59523,2329.59523,11.467,11.467,8013.0,8013.0,,2467.13542,2467.13542,11.426,11.426,8409.0,8409.0,,180355072,meta-llama/Llama-3.2-1B,256,4,2,256
844.31005,844.31005,2.765,2.765,4731.0,4731.0,,2160.85972,2160.85972,8.977,8.977,7999.0,7999.0,,2528.52401,2528.52401,10.942,10.942,8515.0,8515.0,,225443840,meta-llama/Llama-3.2-1B,256,4,2,320
894.13489,894.13489,2.9130000000000003,2.9130000000000003,4815.0,4815.0,,2467.31361,2467.31361,11.58,11.58,8607.0,8607.0,,2685.6255300000003,2685.6255300000003,11.346,11.346,9131.0,9131.0,,270532608,meta-llama/Llama-3.2-1B,256,4,2,384
869.5764,869.5764,2.805,2.805,4937.0,4937.0,,2493.79129,2493.79129,11.745,11.745,8739.0,8739.0,,2739.61294,2739.61294,11.078,11.078,9257.0,9257.0,,315621376,meta-llama/Llama-3.2-1B,256,4,2,448
906.29771,906.29771,2.966,2.966,4961.0,4961.0,,2344.0926,2344.0926,9.512,9.512,8777.0,8777.0,,2733.96797,2733.96797,11.167,11.167,9297.0,9297.0,,360710144,meta-llama/Llama-3.2-1B,256,4,2,512
290.64995,290.64995,1.553,1.553,1733.0,1733.0,,1046.34182,1046.34182,6.536,6.536,3443.0,3443.0,,1341.34454,1341.34454,8.018,8.018,4699.0,4699.0,,355412057,FacebookAI/roberta-large,256,4,2,-1
359.83924,359.83924,2.327,2.327,1735.0,1735.0,,1214.11756,1214.11756,9.921,9.921,2761.0,2761.0,,1051.25196,1051.25196,7.999,7.999,2760.0,2760.0,,196608,FacebookAI/roberta-large,256,4,2,1
381.24281,381.24281,2.517,2.517,1735.0,1735.0,,1392.4475,1392.4475,11.254,11.254,2763.0,2763.0,,1347.8218,1347.8218,11.287,11.287,2763.0,2763.0,,393216,FacebookAI/roberta-large,256,4,2,2
375.65812,375.65812,2.443,2.443,1735.0,1735.0,,1280.15835,1280.15835,10.452,10.452,2765.0,2765.0,,1252.44454,1252.44454,10.09,10.09,2765.0,2765.0,,786432,FacebookAI/roberta-large,256,4,2,4
362.25846,362.25846,2.316,2.316,1737.0,1737.0,,1273.72425,1273.72425,10.589,10.589,2769.0,2769.0,,1362.74122,1362.74122,10.156,10.156,2771.0,2771.0,,1572864,FacebookAI/roberta-large,256,4,2,8
370.95958,370.95958,2.384,2.384,1739.0,1739.0,,1311.6703,1311.6703,10.736,10.736,2775.0,2775.0,,1330.86815,1330.86815,10.411,10.411,2781.0,2781.0,,3145728,FacebookAI/roberta-large,256,4,2,16
373.23476,373.23476,2.353,2.353,1745.0,1745.0,,1360.04353,1360.04353,11.063,11.063,2791.0,2791.0,,1297.94531,1297.94531,10.758,10.758,2803.0,2803.0,,6291456,FacebookAI/roberta-large,256,4,2,32
368.34078,368.34078,2.335,2.335,1757.0,1757.0,,1279.20012,1279.20012,10.508,10.508,2821.0,2821.0,,1293.21365,1293.21365,10.691,10.691,2845.0,2845.0,,12582912,FacebookAI/roberta-large,256,4,2,64
378.26977,378.26977,2.381,2.381,1781.0,1781.0,,1085.37757,1085.37757,8.045,8.045,2881.0,2881.0,,1182.19132,1182.19132,9.053,9.053,2929.0,2929.0,,25165824,FacebookAI/roberta-large,256,4,2,128
372.82684,372.82684,2.355,2.355,1811.0,1811.0,,1140.03406,1140.03406,8.511,8.511,2979.0,2979.0,,1397.82216,1397.82216,11.037,11.037,3035.0,3035.0,,37748736,FacebookAI/roberta-large,256,4,2,192
397.56573,397.56573,2.497,2.497,1829.0,1829.0,,1368.32219,1368.32219,10.847,10.847,3001.0,3001.0,,1380.40802,1380.40802,10.82,10.82,3099.0,3099.0,,50331648,FacebookAI/roberta-large,256,4,2,256
393.76979,393.76979,2.493,2.493,1861.0,1861.0,,1373.64051,1373.64051,10.503,10.503,3111.0,3111.0,,1430.33895,1430.33895,11.069,11.069,3271.0,3271.0,,62914560,FacebookAI/roberta-large,256,4,2,320
394.07635,394.07635,2.408,2.408,1925.0,1925.0,,1366.79295,1366.79295,10.686,10.686,3239.0,3239.0,,1339.37914,1339.37914,9.914,9.914,3577.0,3577.0,,75497472,FacebookAI/roberta-large,256,4,2,384
398.06402,398.06402,2.441,2.441,1925.0,1925.0,,1409.91041,1409.91041,10.695,10.695,3239.0,3239.0,,1357.44763,1357.44763,10.344,10.344,3577.0,3577.0,,88080384,FacebookAI/roberta-large,256,4,2,448
395.09346,395.09346,2.425,2.425,1925.0,1925.0,,1360.86517,1360.86517,10.545,10.545,3241.0,3241.0,,1319.76518,1319.76518,9.182,9.182,3577.0,3577.0,,100663296,FacebookAI/roberta-large,256,4,2,512
3308.55449,3308.55449,8.724,8.724,9781.0,9781.0,,9930.68067,9930.68067,25.956,25.956,23819.0,23819.0,,10815.04255,10815.04255,29.558,29.558,26327.0,26327.0,,1235814400,meta-llama/Llama-3.2-1B,256,20,3,-1
